state,test_id,recall_vote,district,census_fips,ca_race,ca_gender,ca_partyaffiliation,ca_voterstatus,ca_age,co_find,di_statehousedistrict,di_uniqueprecinctcode,es_genrate,es_anyprimary,hh_totalpersons,hh_totalhh2s,hh_ageavg,hh_children,hh_white,hh_black,hh_asian,hh_hispanic,hh_otherrace,hh_dems,hh_reps,hh_type,hh_partisanbehave,sy_marriagescore,sy_educscore,sy_gunscore,ac_pctwhite,ac_pctblack,ac_pctindianalaskan,ac_pctasian,ac_pcthawaiianpacific,ac_pctotherrace,ac_pcthispaniclatino,ac_pctnonenglishspkrs,ac_pctalternativeworkschedule,ac_pctgraduatedegree,ac_pctarmedforces,ac_pctveterans,ac_pctpublicassistance,ac_pcthhsincome200kplus,ac_medianhhincome,sy_partisanscore2012,sy_voteprop2012,sy_ideologymodel,density_cluster,member_type_status,afl_mem
CO,700324,Yes,11,08041006400,C,M,DEM,A,32,18000,17,5112e6,0.7755,Y,2,2,29.5,0,2,0,0,0,0,1,0,O,DO,0.268,0.383,0.601,0.309488,0.08509,0.007153,0.008283,0.018825,0.039157,0.539157,0.20442,0.057516,0.01451,0.014551,0.216138,0.074586,0,49853,95.93,93.5,66.6,Suburban,NA,0
CO,1400378,DK,11,08041006502,B,F,DEM,A,58,18000,17,5112e6,1,N,3,1,37,0,1,2,0,0,0,1,1,GN,DR,0.384,0.276,0.314,0.39413,0.175402,0.001953,0.037386,0,0.046471,0.342767,0.366649,0.142799,0.034364,0.040209,0.233222,0.024051,0.005345,49212,91.11,90.6,45.4,Suburban,NA,0
CO,16861,DK,11,08041005400,B,F,DEM,A,57,29000,17,5112e6,1,N,5,4,49.8,0,1,4,0,0,0,3,0,GR,D,0.315,0.37,0.249,0.231276,0.198354,0.006777,0,0,0,0.57037,0.313725,0.234592,0.017426,0.016972,0.177527,0.047619,0.084034,36083,95.16,92.3,65.8,Suburban,NA,0
CO,3813030,Yes,11,UNKNOWN,C,M,NPA,A,69,NA,17,5112e6,0.232,N,2,2,51.5,0,1,1,0,0,0,0,0,GN,O,0.436,0.265,0.477,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,43.2,27.2,37.1,NA,NA,0
CO,2962373,DK,11,08041003304,C,F,DEM,A,32,49000,18,5112e6,0.2872,N,7,6,33.14,0,7,0,0,0,0,1,3,GR,DR,0.534,0.603,0.177,0.72137,0.136503,0.003332,0.034254,0,0.026585,0.072597,0.248307,0.123391,0.176215,0.111504,0.262941,0.027088,0,54907,89.75,87.5,77.7,Suburban,NA,0
CO,41177,DK,11,08041006400,B,M,NPA,A,73,NA,17,5112e6,0.1564,N,3,3,57.5,0,1,1,0,1,0,0,0,GN,O,0.285,0.248,0.317,0.441363,0.327258,0.007153,0,0,0.030111,0.18859,0.259857,0.092409,0.032805,0.014551,0.216138,0.014337,0,31500,80.84,19.7,45.1,Suburban,NA,0
CO,3454100,No,11,UNKNOWN,C,F,DEM,A,29,NA,18,5112e6,1,Y,2,2,28.5,NA,2,0,0,0,0,2,0,O,D,0.338,0.577,0.206,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,84.82,92.9,79.3,NA,NA,0
CO,908098,Yes,11,08041001302,C,M,REP,A,60,85000,18,5112e6,0.6396,Y,3,2,47.33,0,3,0,0,0,0,0,3,MN,R,0.939,0.695,0.568,0.743839,0.173264,0,0,0,0.019417,0.06348,0.131687,0.236038,0.104794,0.009625,0.14723,0.060357,0.017833,37125,1.65,94.8,13.7,Suburban,NA,0
CO,4389261,DK,11,UNKNOWN,C,F,REP,A,66,NA,18,5112e6,0.0809,N,3,2,63.33,0,3,0,0,0,0,1,2,GN,DR,0.91,0.216,0.314,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,5.32,20.5,32.7,NA,NA,0
CO,4157230,Yes,11,08041001400,C,F,NPA,A,52,26000,18,5112e6,0.1564,N,3,2,66.67,0,3,0,0,0,0,1,0,MN,DO,0.932,0.389,0.304,0.81146,0,0.016071,0,0,0.085028,0.103512,0.064885,0.237037,0.075893,0.004265,0.146693,0.194656,0,28902,28.03,85.4,36.1,Suburban,NA,0
CO,1267276,No,11,UNKNOWN,C,M,DEM,A,27,NA,17,5112e6,0.1613,N,4,3,52.75,0,4,0,0,0,0,1,0,MN,DO,0.3,0.253,0.393,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,88.94,17,69.2,NA,NA,0
CO,640160,Yes,11,UNKNOWN,C,M,REP,A,36,NA,17,5112e6,0.0354,N,4,3,42,0,2,0,0,2,0,1,2,GN,DR,0.956,0.328,0.53,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,5.01,21.4,29,NA,NA,0
CO,148523,Yes,11,08041006300,H,M,NPA,A,51,48000,17,5112e6,0.2188,N,2,1,39.5,0,0,0,0,2,0,1,0,GN,DO,0.532,0.45,0.439,0.439987,0.138345,0.003251,0.044536,0,0.080543,0.296589,0.252809,0.041356,0.066779,0.029496,0.216442,0.016854,0,42931,74,65.8,49.2,Suburban,NA,0
CO,3596104,No,11,08041002300,H,M,DEM,A,59,35000,18,5112e6,0.8285,Y,1,1,59,0,0,0,0,1,0,1,0,S,D,0.241,0.5,0.401,0.857008,0.118532,0,0.022578,0,0,0.001881,0.103118,0.221687,0.042526,0.024473,0.210945,0.153477,0.023981,22438,95.01,96,73.8,Rural,NA,0
CO,1093478,DK,11,08041006300,H,M,DEM,A,28,NA,17,5112e6,0.2188,N,2,1,39.5,0,0,0,0,2,0,1,0,GN,DO,0.27,0.286,0.37,0.439987,0.138345,0.003251,0.044536,0,0.080543,0.296589,0.252809,0.041356,0.066779,0.029496,0.216442,0.016854,0,42931,90.35,34.2,65.9,Suburban,NA,0
CO,102776,No,11,08041000900,C,M,NPA,A,73,111000,18,5112e6,0.232,Y,3,3,52.5,0,3,0,0,0,0,1,0,GN,DO,0.328,0.637,0.267,0.893143,0.021371,0,0,0,0.032057,0.053428,0.055814,0.138173,0.169946,0,0.141168,0.032558,0.032558,50714,95.57,97.9,66.4,Suburban,NA,0
CO,274121,Yes,11,08041002101,C,M,REP,I,44,NA,17,5112e6,0.0809,N,2,2,42,0,1,0,0,1,0,0,2,O,R,0.632,0.265,0.488,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,5.87,6.5,32.7,Suburban,NA,0
CO,4189662,No,11,08041000900,A,F,DEM,A,36,NA,18,5112e6,0.2619,N,3,3,33.67,0,2,0,1,0,0,2,1,SS,DR,0.303,0.614,0.193,0.945693,0,0,0,0,0.012172,0.042135,0.135506,0.043689,0.190176,0,0.141168,0.034305,0,44522,90.08,18.9,71.1,Suburban,NA,0
CO,955271,No,11,UNKNOWN,C,F,NPA,A,41,NA,18,5112e6,0.1247,N,2,2,40.5,3,2,0,0,0,0,0,0,O,O,0.638,0.385,0.276,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,42.87,35,43,NA,NA,0
CO,334548,Yes,11,08041003303,C,M,REP,A,61,66000,20,5112e6,0.3075,Y,2,1,60.5,3,2,0,0,0,0,0,2,MC,R,0.948,0.482,0.574,0.638477,0.152305,0.016255,0,0,0.088577,0.114629,0.107328,0.146725,0.142421,0.022671,0.223709,0.028127,0,31625,0.99,98.6,12.2,Suburban,NA,0
CO,2436402,No,11,08119010106,C,M,DEM,A,62,38000,18,5112e6,0.0895,Y,4,2,44.75,0,4,0,0,0,0,2,0,MN,D,0.902,0.524,0.613,0.939723,0,0.014403,0,0,0,0.021097,0.051988,0.029016,0.132472,0.003549,0.229426,0.059633,0.018349,68306,91.37,95.7,63.9,Rural,NA,0
CO,1017204,Yes,11,08041006300,C,M,REP,A,44,79000,17,5112e6,0.5489,N,3,2,43.5,3,3,0,0,0,0,0,2,MC,R,0.969,0.453,0.601,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,2.17,80,27.7,Suburban,NA,0
CO,1482637,Yes,11,08041000800,C,M,REP,A,81,55000,18,5112e6,0.8664,Y,4,2,82.67,0,4,0,0,0,0,0,3,MN,R,0.818,0.504,0.477,0.85041,0.010246,0.010212,0,0,0.031762,0.0625,0.056842,0.047923,0.160535,0,0.114517,0.027368,0,44205,1.12,98.2,13.1,Suburban,NA,0
CO,1454395,Yes,11,08041002000,C,M,REP,A,21,5000,18,5112e6,1,N,4,3,55.33,0,4,0,0,0,0,0,3,GN,R,0.035,0.132,0.301,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,6.05,71.6,24.5,Suburban,NA,0
CO,4314327,Yes,11,08041002900,C,M,REP,A,67,7000,18,5112e6,0.5426,Y,1,1,67,0,1,0,0,0,0,0,1,S,R,0.169,0.194,0.358,0.642009,0,0.007685,0,0,0,0.357991,0.169776,0.034711,0.01484,0.002716,0.21467,0.246269,0,26150,1.11,96.9,18.9,Suburban,NA,0
CO,4967067,Yes,11,08041001000,C,M,NPA,A,25,175000,18,5112e6,0.7045,N,3,1,51.33,0,3,0,0,0,0,0,2,MN,RO,0.04,0.735,0.313,0.89185,0.028213,0.002027,0,0,0,0.079937,0.035156,0.153846,0.145022,0.017301,0.192644,0.03125,0.136719,67000,10.38,94.8,37.7,Suburban,NA,0
CO,2790761,DK,11,08041001400,C,F,NPA,A,38,NA,18,5112e6,0.2188,N,4,2,47,0,4,0,0,0,0,2,0,GN,DO,0.306,0.381,0.272,0.81146,0,0.016071,0,0,0.085028,0.103512,0.064885,0.237037,0.075893,0.004265,0.146693,0.194656,0,28902,56.39,36.6,51.7,Suburban,NA,0
CO,673022,No,11,08041001400,C,F,NPA,A,62,24000,18,5112e6,0.7045,N,4,4,54.75,0,4,0,0,0,0,0,1,GR,RO,0.291,0.291,0.21,0.81146,0,0.016071,0,0,0.085028,0.103512,0.064885,0.237037,0.075893,0.004265,0.146693,0.194656,0,28902,37.53,93.9,43,Suburban,NA,0
CO,535657,Yes,11,08041001500,C,F,NPA,A,31,20000,17,5112e6,0.1866,N,3,3,31,0,3,0,0,0,0,0,0,O,O,0.201,0.345,0.189,0.825908,0.010726,0,0.010726,0,0.011551,0.141089,0.227915,0.058321,0.205157,0.005932,0.16,0.038869,0,51563,49.73,34.9,53,Suburban,NA,0
CO,2878823,DK,11,08041001900,C,F,REP,A,29,40000,18,5112e6,0.4338,Y,2,1,29,1,2,0,0,0,0,0,1,O,R,0.585,0.358,0.33,0.637424,0.082657,0,0.004564,0,0.014706,0.260649,0.140107,0.117503,0.015498,0,0.184659,0.164706,0,19401,1.75,77.1,32.5,Suburban,NA,0
CO,629118,DK,11,08041005300,H,F,LIB,A,32,42000,17,5112e6,0.361,N,2,1,31,0,1,0,0,1,0,0,1,MN,RO,0.902,0.377,0.238,0.3243,0.261969,0.002302,0.042457,0,0.024842,0.341463,0.281119,0.25731,0.00491,0.036222,0.162127,0.027972,0,35213,17.63,94.4,30,Suburban,NA,0
CO,4585538,Yes,11,08041001302,C,F,REP,A,79,113000,18,5112e6,0.912,Y,6,2,67.25,0,6,0,0,0,0,0,3,GN,R,0.649,0.369,0.277,0.799825,0,0,0.014893,0,0.040736,0.144547,0.12009,0.076427,0.15252,0.009625,0.14723,0.111111,0.01459,57768,0.5,97.6,21.6,Suburban,NA,0
CO,2952633,DK,11,08041002101,B,F,DEM,A,31,49000,18,5112e6,0.4132,N,6,6,43.33,0,5,1,0,0,0,3,2,GN,DR,0.25,0.362,0.109,0.615385,0,0.029599,0,0,0.057942,0.277722,0.077236,0.111753,0.021368,0.031406,0.175893,0.089431,0,28684,95.16,93.6,65.5,Exurban,NA,0
CO,3496323,Yes,11,08041003100,C,M,NPA,A,41,57000,18,5112e6,0.5426,N,3,2,43.5,0,3,0,0,0,0,0,1,O,RO,0.551,0.544,0.669,0.881426,0.028192,0.005352,0,0,0.065506,0.024876,0.126761,0.04955,0.220141,0,0.163553,0.079812,0.403756,145250,23.39,90.8,34.9,Suburban,NA,0
CO,2334624,No,11,08041001400,C,F,DEM,A,31,34000,18,5112e6,0.2738,Y,3,3,37,0,3,0,0,0,0,1,1,O,DR,0.441,0.497,0.198,0.81146,0,0.016071,0,0,0.085028,0.103512,0.064885,0.237037,0.075893,0.004265,0.146693,0.194656,0,28902,96.1,98,79.5,Suburban,NA,0
CO,3751292,DK,11,08041002000,B,F,NPA,A,37,NA,18,5112e6,0.0448,N,3,1,38.5,0,0,3,0,0,0,1,0,O,DO,0.821,0.338,0.252,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,86.63,45.8,60,Suburban,NA,0
CO,4848196,Yes,11,08041006300,B,F,DEM,A,70,22000,17,5112e6,0.0809,Y,3,3,51,0,1,2,0,0,0,1,2,GN,DR,0.322,0.223,0.154,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,96.07,96,64.3,Suburban,NA,0
CO,1139063,DK,11,08041002900,C,F,NPA,A,26,10000,20,5112e6,0.1864,N,4,3,35.33,0,3,1,0,0,0,1,1,GN,DR,0.839,0.268,0.151,0.588924,0.060703,0.007685,0.047923,0.051118,0.121406,0.129925,0.281796,0.109589,0.03093,0.002716,0.21467,0.147132,0,38625,66.45,58,70.6,Suburban,NA,0
CO,2821259,No,11,08041001400,C,F,DEM,A,31,NA,18,5112e6,0.3807,Y,2,2,33,0,2,0,0,0,0,1,0,O,DO,0.71,0.447,0.246,0.693086,0.048904,0.016071,0,0,0.013491,0.205734,0.080882,0.074576,0.095238,0.004265,0.146693,0.0625,0,40000,89.94,82.5,74.2,Suburban,NA,0
CO,3192715,No,11,08041006300,C,F,REP,A,37,NA,17,5112e6,0.1613,N,2,1,40,NA,2,0,0,0,0,0,1,O,R,0.875,0.31,0.346,0.552463,0.186296,0.003251,0.079229,0,0,0.182013,0.250614,0.096774,0.017241,0.029496,0.216442,0.027027,0,58365,8.89,37.8,37.3,Suburban,NA,0
CO,4217184,No,11,08041006600,C,M,DEM,A,55,14000,18,5112e6,0.5489,N,4,4,64,0,4,0,0,0,0,1,0,GN,DO,0.253,0.486,0.319,0.971602,0,0.008651,0,0,0.017241,0.008114,0.050802,0.008529,0.103834,0,0.1089,0,0,46600,97.02,79.7,74,Suburban,NA,0
CO,716285,Yes,11,08041001600,C,M,NPA,A,56,120000,18,5112e6,0.1564,N,8,4,41.5,0,8,0,0,0,0,1,0,MN,DO,0.82,0.817,0.455,0.909167,0.011667,0,0.010833,0,0.011667,0.056667,0.183673,0.190157,0.285714,0.006183,0.116038,0.073469,0,21226,33.78,95,46.8,Suburban,NA,0
CO,3022691,No,11,08041006700,C,F,DEM,A,28,47000,18,5112e6,0.1613,N,3,2,46.33,0,3,0,0,0,0,2,0,MN,DO,0.329,0.589,0.139,0.863192,0,0.015436,0.013029,0,0.009772,0.05342,0.066074,0.047878,0.101083,0.002935,0.154529,0.035578,0.053367,37054,93.19,46.2,82.6,Rural,NA,0
CO,1776690,No,11,08041000500,C,F,NPA,A,37,7000,18,5112e6,0.6396,N,1,1,37,0,1,0,0,0,0,0,0,S,O,0.14,0.482,0.15,0.795122,0,0.012835,0,0,0,0.193496,0.091837,0.050147,0.221388,0,0.178975,0.027211,0.034014,64302,94.07,91.6,70,Suburban,NA,0
CO,42035,No,11,08041006300,C,M,REP,A,36,NA,17,5112e6,0.2188,N,3,3,43.67,0,2,0,0,1,0,0,2,GN,RO,0.674,0.339,0.491,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,6.21,20.9,33.3,Suburban,NA,0
CO,3031382,DK,11,08041003304,C,F,REP,I,38,NA,17,5112e6,0.0122,N,3,2,36,0,3,0,0,0,0,0,1,O,RO,0.762,0.517,0.215,0.746384,0.020251,0.003332,0.029894,0.010608,0.027001,0.165863,0.238569,0.088481,0.158151,0.111504,0.262941,0,0,82734,5.63,6.9,36.9,Suburban,NA,0
CO,1690544,Yes,11,08041003304,H,M,REP,A,40,91000,17,5112e6,0.2872,N,5,2,46.67,1,2,0,0,3,0,0,3,MC,R,0.714,0.533,0.413,0.580602,0.101314,0.003332,0.068541,0.022459,0.119614,0.10198,0.16712,0.07597,0.064145,0.111504,0.262941,0.048581,0,44364,3.4,74.7,31.9,Suburban,NA,0
CO,3301075,No,11,08041001301,C,F,DEM,A,64,120000,18,5112e6,0.7045,Y,3,2,76,0,3,0,0,0,0,2,0,MN,DO,0.827,0.465,0.307,0.955471,0,0,0,0,0.010178,0.034351,0.114846,0.047745,0.136126,0,0.149815,0.044818,0,37557,98.25,95.5,79.2,Suburban,NA,0
CO,3957335,No,11,08041001800,H,M,DEM,A,43,97000,18,5112e6,0.3075,N,3,2,47,1,1,0,0,2,0,2,1,MC,DR,0.963,0.603,0.37,0.950638,0,0,0,0,0,0.049362,0.069257,0.033033,0.175581,0.015196,0.176875,0.033784,0.021959,54083,86.12,91.1,64.6,Suburban,NA,0
CO,502879,No,11,08041004503,B,F,DEM,A,33,NA,17,5112e6,1,N,2,1,33,0,0,2,0,0,0,1,0,O,D,0.699,0.47,0.256,0.583665,0.089215,0.007133,0.027271,0.004796,0.034809,0.251062,0.211786,0.122586,0.090822,0.088963,0.300712,0.022596,8.86e-4,68765,94.73,83.3,64.6,Rural,NA,0
CO,564078,Yes,11,UNKNOWN,H,M,NPA,A,28,NA,17,5112e6,1,N,3,3,31,NA,1,0,0,2,0,1,1,O,DR,0.382,0.326,0.424,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,67.91,58.8,48,NA,NA,0
CO,1279803,DK,11,08041006400,C,F,DEM,A,45,NA,17,5112e6,0.2619,N,3,2,45,0,1,0,0,2,0,1,0,MN,D,0.464,0.267,0.253,0.237454,0.330477,0.007153,0.012648,0,0.082415,0.322725,0.219895,0.053518,0.008352,0.014551,0.216138,0,0,28839,83.21,37.5,54.5,Suburban,NA,0
CO,3142257,No,11,08041006700,C,M,NPA,A,59,134000,18,5112e6,0.7755,N,2,1,55,0,2,0,0,0,0,0,0,MN,O,0.929,0.755,0.517,0.863192,0,0.015436,0.013029,0,0.009772,0.05342,0.066074,0.047878,0.101083,0.002935,0.154529,0.035578,0.053367,37054,79.86,93.6,61.1,Rural,NA,0
CO,217634,Yes,11,08041000301,C,M,REP,A,31,24000,18,5112e6,0.2872,Y,2,2,54.5,0,2,0,0,0,0,0,1,GN,RO,0.135,0.417,0.369,0.70663,0.049046,0,0.019074,0,0.022707,0.202543,0.23619,0.136564,0.04497,0.003222,0.225968,0.078095,0,36760,5.37,96.7,24.8,Suburban,NA,0
CO,4712526,Yes,11,UNKNOWN,H,F,REP,A,27,NA,18,5112e6,1,N,2,2,40.5,NA,1,0,0,1,0,1,1,GN,DR,0.145,0.479,0.205,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,16.17,73.4,42,NA,NA,0
CO,1760894,Yes,11,08041002400,C,F,DEM,A,61,22000,18,5112e6,0.7755,Y,1,1,61,0,1,0,0,0,0,1,0,S,D,0.167,0.429,0.176,0.772626,0,0,0.048603,0,0.012291,0.16648,0.146313,0.071565,0.180031,0.016929,0.217196,0.072581,0.025346,48889,98.44,94,79.7,Suburban,NA,0
CO,1794395,DK,11,08041006400,H,F,DEM,A,53,9000,17,5112e6,0.2738,Y,5,5,45.75,2,0,2,0,3,0,3,0,SS,D,0.286,0.296,0.212,0.237454,0.330477,0.007153,0.012648,0,0.082415,0.322725,0.219895,0.053518,0.008352,0.014551,0.216138,0,0,28839,93.45,97.1,68,Suburban,NA,0
CO,1902290,Yes,11,08041003303,C,F,NPA,A,39,9000,20,5112e6,0.3944,N,2,2,38,0,2,0,0,0,0,0,0,SS,O,0.22,0.307,0.161,0.638477,0.152305,0.016255,0,0,0.088577,0.114629,0.107328,0.146725,0.142421,0.022671,0.223709,0.028127,0,31625,13.54,90.9,39.3,Suburban,NA,0
CO,3396240,No,11,08041006300,C,M,DEM,A,25,5000,17,5112e6,0.5426,N,4,3,36.5,0,3,0,0,1,0,2,0,GN,DO,0.07,0.208,0.275,0.230177,0.055427,0.003251,0.097768,0,0.021555,0.595073,0.382671,0.159322,0.041543,0.029496,0.216442,0.162455,0,24825,93.95,84.1,66.3,Suburban,NA,0
CO,2251504,Yes,11,08041001101,H,F,DEM,A,49,5000,18,5112e6,0.2188,N,3,3,44,0,0,0,0,3,0,2,0,O,D,0.283,0.322,0.145,0.669451,0.227924,0,0.027446,0,0,0.075179,0.244856,0.072692,0.059937,0,0.082759,0.028807,0,39500,92.33,52.4,69.5,Suburban,NA,0
CO,2452596,Yes,11,08041006502,H,M,UNK,A,26,32000,17,5112e6,0.4508,N,5,3,34,1,2,0,0,3,0,2,0,MC,DO,0.43,0.249,0.362,0.39413,0.175402,0.001953,0.037386,0,0.046471,0.342767,0.366649,0.142799,0.034364,0.040209,0.233222,0.024051,0.005345,49212,91.07,78,59,Suburban,NA,0
CO,930989,No,11,08041006200,C,F,NPA,A,25,7000,17,5112e6,0.4508,N,2,1,26,0,2,0,0,0,0,0,1,O,RO,0.822,0.249,0.19,0.471769,0.066262,0,0,0,0.037797,0.424172,0.315341,0.122153,0.008333,0.011432,0.204297,0.055398,0,33088,19.56,59.8,46.5,Suburban,NA,0
CO,2509114,No,11,08041006700,C,M,NPA,I,53,60000,18,5112e6,0.2619,N,3,2,54,0,3,0,0,0,0,1,0,O,DR,0.709,0.569,0.413,0.863192,0,0.015436,0.013029,0,0.009772,0.05342,0.066074,0.047878,0.101083,0.002935,0.154529,0.035578,0.053367,37054,78.86,43.3,56.4,Rural,NA,0
CO,34502,DK,11,08041000101,H,F,NPA,A,28,32000,17,5112e6,0.2619,N,5,4,36.8,0,1,1,1,2,0,0,2,GR,RO,0.876,0.457,0.183,0.792719,0.058321,0.023572,0.013373,0,0.005201,0.127786,0.05563,0.12742,0.038502,0.0094,0.209297,0.013405,0.007373,42708,56.87,68.7,54.3,Suburban,NA,0
CO,839362,DK,11,08041002102,B,M,DEM,I,24,15000,18,5112e6,0.2619,N,3,3,28,1,0,3,0,0,0,2,0,O,D,0.263,0.205,0.221,0.650646,0.120355,0.003434,0,0,0.037964,0.17811,0.163462,0.084704,0.033226,0.008286,0.162871,0.094017,0,50589,95.01,44.3,58.2,Suburban,NA,0
CO,4838816,No,11,08041003303,B,F,NPA,A,26,93000,17,5112e6,0.073,N,4,1,40.67,0,3,1,0,0,0,1,0,GN,DO,0.297,0.302,0.19,0.753759,0,0.016255,0.153195,0,0.029135,0.06391,0.212411,0.164623,0.076923,0.022671,0.223709,0,0,58125,91.73,56.9,68.1,Suburban,NA,0
CO,3122136,No,11,08041002300,C,F,DEM,A,82,5000,18,5112e6,0.073,N,1,1,82,0,1,0,0,0,0,1,0,S,D,0.043,0.105,0.098,0.857008,0.118532,0,0.022578,0,0,0.001881,0.103118,0.221687,0.042526,0.024473,0.210945,0.153477,0.023981,22438,96.72,55.7,73.7,Rural,NA,0
CO,353041,No,11,08031004700,C,F,DEM,A,69,NA,18,5112e6,0.3807,N,2,2,65,0,2,0,0,0,0,1,0,O,DO,0.233,0.275,0.176,0.678851,0,0.059871,0,0,0,0.321149,0.337449,0,0.182796,0,0.116762,0,0,59086,89.34,67.4,61.3,Urban,NA,0
CO,114153,Yes,11,08077001402,C,M,REP,A,28,46000,17,5112e6,0.5391,N,2,1,27.5,0,2,0,0,0,0,0,2,MN,R,0.931,0.391,0.472,0.953392,0,0.001825,0,0,0.010875,0.035733,0.06351,0.034483,0.138562,0,0.144337,0.042725,0.058891,65086,2.25,92.8,21.9,Suburban,NA,0
CO,3185339,DK,11,08041003905,C,F,NPA,A,26,7000,18,5112e6,0.5426,N,1,1,26,0,1,0,0,0,0,0,0,S,O,0.158,0.445,0.135,0.682777,0.168717,0.005288,0.009666,0,0.040422,0.098418,0.153465,0.038113,0.108955,0.013199,0.203671,0.066832,0.017327,60938,90.28,65.6,71.4,Suburban,NA,0
CO,1775015,No,11,08041002200,C,F,DEM,A,26,28000,18,5112e6,0.7045,Y,2,2,41,0,2,0,0,0,0,1,1,GN,DR,0.151,0.572,0.106,0.795645,0,0.043756,0.045226,0,0.065327,0.093802,0.186352,0.048055,0.147601,0,0.117262,0,0,40190,97.84,93.8,84.1,Suburban,NA,0
CO,489833,Yes,11,08041006700,C,F,REP,A,80,20000,18,5112e6,0.7045,Y,1,1,80,0,1,0,0,0,0,0,1,S,R,0.107,0.329,0.14,0.956036,0,0.015436,0,0,0.043964,0,0.023599,0.089122,0.221286,0.002935,0.154529,0.044248,0,32679,1.26,98.3,26.3,Rural,NA,0
CO,1466153,No,11,08041002800,C,F,NPA,A,30,50000,17,5112e6,0.7045,N,4,3,39.25,0,2,0,0,2,0,1,1,MN,DR,0.838,0.49,0.304,0.430079,0.185576,0.002224,0,0,0,0.384345,0.248705,0.050885,0.05829,0.023957,0.166505,0.059585,0,49038,24.67,94.8,40,Suburban,NA,0
CO,2391137,No,11,08041002300,C,F,NPA,A,80,5000,18,5112e6,0.6114,N,1,1,80,0,1,0,0,0,0,0,0,S,O,0.064,0.12,0.139,0.857008,0.118532,0,0.022578,0,0,0.001881,0.103118,0.221687,0.042526,0.024473,0.210945,0.153477,0.023981,22438,52.22,92.1,48.1,Rural,NA,0
CO,4626123,No,11,08013012705,C,M,NPA,A,56,42000,17,5112e6,0.6853,Y,1,1,56,0,1,0,0,0,0,0,1,S,R,0.263,0.89,0.543,0.886045,0,0.00679,0.059042,0,0.026424,0.028489,0.086154,0.024215,0.309278,0,0.058022,0.090769,0.108462,66875,22.99,75.8,41.1,Exurban,NA,0
CO,3110782,DK,11,08041001302,C,F,REP,A,47,142000,18,5112e6,0.3831,N,4,3,46.75,0,4,0,0,0,0,1,3,GR,DR,0.925,0.538,0.283,0.799825,0,0,0.014893,0,0.040736,0.144547,0.12009,0.076427,0.15252,0.009625,0.14723,0.111111,0.01459,57768,3.71,96.9,29.3,Suburban,NA,0
CO,3225846,No,11,08039991203,C,M,NPA,A,37,54000,18,5112e6,0.3807,N,2,2,36.5,0,2,0,0,0,0,1,1,O,DR,0.44,0.449,0.516,0.91195,0,0,0.007787,0,0.011081,0.069182,0.051796,0.171696,0.069886,0,0.160021,0.030075,0.096909,69456,66.74,74.6,45.5,Rural,NA,0
CO,1138048,No,11,UNKNOWN,C,F,NPA,A,70,NA,18,5112e6,0.1613,N,2,2,59,NA,2,0,0,0,0,0,1,GN,RO,0.389,0.236,0.235,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,7.87,20,32.5,NA,NA,0
CO,1522067,Yes,11,08041006600,H,M,REP,A,34,NA,18,5112e6,0.4133,Y,4,3,45.25,0,3,0,0,1,0,1,3,GN,DR,0.919,0.412,0.481,0.971602,0,0.008651,0,0,0.017241,0.008114,0.050802,0.008529,0.103834,0,0.1089,0,0,46600,2.22,81.9,26.2,Suburban,NA,0
