state	test_id	member_type_status
CO	105513	Retired
CO	4412346	HH
CO	116251	HH
CO	2581538	Active
CO	4552856	HH
CO	2983065	Active
CO	2803709	HH
CO	2846743	HH
CO	534311	Active
CO	4047226	HH
CO	4673774	Active
CO	3407675	HH
CO	2671301	HH
CO	4033178	Active
CO	1762826	HH
CO	731699	HH
CO	965928	HH
CO	1033686	HH
CO	4459025	HH
CO	1247080	Active
CO	786052	HH
CO	4611673	HH
CO	2605595	Active
CO	2176120	HH
CO	1295814	HH
CO	265614	HH
CO	2664925	HH
CO	1053250	Active
CO	1740684	HH
CO	1887330	Active
CO	2932890	Active
CO	1344241	HH
CO	4918014	HH
CO	275362	HH
CO	2782032	HH
CO	4410168	HH
CO	1416779	Active
CO	3730853	HH
CO	155161	Active
CO	4291217	HH
CO	3266297	HH
CO	4477059	Active
CO	2654472	HH
CO	1071756	HH
CO	4071062	Active
CO	4071062	Active
CO	434694	HH
CO	2725881	HH
CO	4957504	Retired
CO	4081395	Retired
TN	4474471	Active
CO	280021	Active
CO	567652	Active
MN	1900882	HH
CO	675725	HH
CO	613647	HH
CO	708438	HH
CO	4560194	Active
CO	1873188	Active
CO	4044550	HH
CO	3113524	Active
CO	2023675	HH
CO	4819306	HH
CO	3630069	Active
CO	3222644	HH
CO	2338087	HH
CO	1750228	Active
CO	1005767	HH
CO	1585907	HH
CO	3063663	HH
CO	2729474	HH
CO	3290804	HH
CO	285003	Active
CO	241676	Active
CO	4493243	HH
CO	4402965	Active
CO	1909677	HH
CO	2651291	HH
CO	2780093	HH
CO	3186740	HH
CO	3172165	HH
CO	4762534	Active
CO	4749569	HH
CO	3468279	HH
CO	446312	HH
CO	3267175	Active
CO	4266472	Active
CO	4042225	Active
CO	1557398	HH
CO	1224649	HH
CO	120478	Active
CO	3748154	HH
CO	4928032	HH
CO	3562112	Retired
CO	1600279	HH
CO	2416616	HH
CO	4922691	HH
CO	1287609	Active
CO	3236445	Active
CO	1961484	Active
CO	314120	HH
CO	94654	Active
CO	4299193	HH
CO	1575886	Active
CO	208760	Active
CO	4712460	Active
CO	4048903	Active
CO	2168400	HH
CO	4020868	HH
CO	2803386	Active
CO	1628656	Active
CO	1457998	HH
CO	1900080	Active
CO	1272511	HH
CO	3595656	HH
CO	2823999	HH
CO	2543087	Active
CO	2452957	HH
CO	2676200	HH
CO	2292429	Active
CO	3038753	HH
CO	2365008	HH
CO	2039381	HH
CO	3445112	HH
CO	521843	HH
CO	3050968	HH
CO	283399	HH
CO	525957	HH
CO	484420	HH
CO	1962550	HH
CO	4783439	HH
CO	3652703	HH
CO	137680	HH
CO	497229	Active
CO	1014078	HH
CO	1742945	HH
CO	558593	HH
CO	2941979	HH
CO	3603660	HH
CO	1403305	HH
CO	1290153	HH
CO	3547120	HH
CO	3709520	HH
CO	322050	HH
CO	1285532	Active
CO	452192	HH
CO	3384177	HH
CO	3865557	HH
CO	2804426	Active
CO	356299	Active
CO	2547033	Active
CO	1531928	HH
CO	1508114	HH
CO	1602101	HH
CO	352506	HH
CO	972688	HH
CO	1174906	HH
CO	2348204	Active
CO	1361411	HH
TX	180216	Active
CO	1303970	HH
CO	4402489	Active
CO	1462407	HH
CO	4538051	HH
CO	4565623	HH
CO	1667031	HH
CO	962648	HH
CO	533589	HH
NM	1674530	Active
CO	1037082	HH
CO	2790576	HH
CO	3903569	Retired
CO	2766760	Active
CO	3397489	HH
CO	2730590	HH
CO	916429	Active
CO	4954275	Active
CO	559231	HH
CO	3827231	HH
CO	586532	HH
CO	239712	HH
CO	2243823	HH
CO	209122	HH
CO	3783500	HH
CO	4520128	Retired
CO	2713703	Active
CO	3179828	HH
CO	4057833	Active
CO	2249625	HH
CO	1522835	HH
CO	1076195	HH
CO	4229182	HH
CO	2765897	HH
CO	2674427	HH
CO	649354	HH
CO	2127300	HH
CO	2659452	Active
CO	3922633	HH
CO	1109517	HH
CO	1828199	HH
CO	1995618	HH
CO	606263	Active
CO	2386226	Active
CO	3852281	HH
CO	4432925	Active
CO	3228175	Active
CO	238239	HH
CO	620678	HH
CO	1558288	HH
CO	4016789	HH
CO	3326515	HH
CO	1632254	HH
CO	3332816	HH
CO	637762	Active
CO	4678991	HH
CO	4597496	HH
CO	118045	HH
CO	4811052	HH
CO	450506	HH
CO	2387839	HH
CO	4022809	HH
CO	4493399	HH
CO	2664541	HH
CO	2074317	HH
CO	4132011	HH
CO	4045576	HH
CO	1807820	HH
CO	4637935	Active
CO	4314454	HH
CO	1544803	HH
CO	2519964	HH
CO	2385439	Active
TX	3659187	Active
CO	4308224	HH
CO	1948769	HH
CO	723916	HH
CO	4098764	Active
CO	2762733	HH
CO	1284344	HH
CO	4832009	HH
CO	1406693	HH
CO	2519487	HH
CO	2909984	HH
CO	233187	HH
CO	1067009	HH
MO	4836278	HH
CO	654109	HH
CO	726413	HH
CO	1193078	HH
CO	1465659	HH
CO	1446409	HH
CO	389109	HH
CO	4690910	HH
CO	3433238	HH
CO	2419665	HH
CO	4975003	HH
	4240277	Retired
CO	3983884	Active
CO	3514477	HH
CO	4029673	HH
CO	3085811	HH
CO	242435	HH
CO	3032579	HH
CO	869493	HH
CO	3309844	Active
CO	478068	HH
CO	2792653	HH
CO	3595199	Active
CO	1429902	Active
MT	3741824	HH
CO	4807739	HH
CO	4358721	Active
CO	1886808	HH
CO	2855375	HH
CO	1117731	Active
CO	3478595	HH
CO	3667026	Active
CO	285896	HH
CO	2146566	HH
CO	1874525	HH
CO	4920605	HH
CO	2336210	HH
CO	1656351	HH
CO	663918	HH
CO	1198522	Active
CO	2925479	Active
CO	4029157	HH
CO	4157265	Active
CO	3138963	Retired
CO	3809992	HH
CO	527999	Active
CO	4116369	HH
CO	1882894	HH
CO	3645256	HH
CO	886341	Active
CO	2262025	HH
CO	466632	HH
CO	3818009	HH
CO	2874965	HH
CO	3323909	HH
CO	3972233	HH
CO	1745289	HH
CO	1769474	Active
CO	1497665	HH
LA	1945605	Active
CO	126619	Active
CO	2797617	Active
CO	735800	HH
CO	4643347	HH
CO	2089752	Active
CO	4666328	Active
CO	3475999	HH
CO	2053707	Active
CO	1561971	HH
CO	4051898	HH
CO	3229166	Active
CO	3758255	Retired
CO	3454199	HH
CO	477252	Active
CO	4219722	HH
CO	4461227	HH
CO	610744	Active
CO	568752	HH
WV	2305272	Retired
CO	4574747	HH
CO	4335179	HH
CO	3628479	HH
CO	477189	HH
CO	3802063	HH
CO	4084717	HH
CO	411026	Active
CO	3950742	Active
CO	3336860	Active
CO	4899131	HH
CO	1229509	Active
CO	3363763	HH
CO	1393093	HH
CO	1841998	Active
CO	1334314	Active
CO	3290698	HH
CO	963823	Retired
CA	993197	Active
CO	624263	HH
CO	2667562	Retired
CO	3941010	HH
CO	2589312	Retired
CO	3790796	Active
CO	260983	Active
CO	615947	Active
CO	2790694	HH
CO	89003	HH
CO	4849580	Retired
CO	2345802	Retired
CO	1655357	HH
CO	3679683	HH
CO	109119	HH
CO	4735981	HH
CO	3479720	HH
CO	1914189	HH
CO	3380601	HH
CO	2880287	Active
CO	2442942	HH
CO	2493799	Active
CO	2052450	HH
CO	2106268	HH
CO	3599690	HH
CO	4536310	Active
CO	2418919	Active
CO	4130192	Active
CO	3453124	Active
CO	2129594	HH
CO	3948122	HH
CO	3321190	HH
CO	3052604	HH
CO	2772563	Active
CO	1558696	Active
CO	3449719	HH
CO	3151753	Retired
CO	1716337	Active
CO	3001074	HH
CO	69840	Active
CO	3755525	Active
CO	110558	HH
CO	4511273	Active
CO	4021204	HH
CO	3505677	HH
CO	3441505	Active
CO	896670	Active
CO	4904482	HH
CO	960888	HH
CO	4930482	HH
CO	3831111	HH
CO	2334800	HH
CO	2878972	Retired
CO	2220117	HH
CO	3077323	Active
CO	506148	Active
CO	4589032	HH
CO	2573996	HH
CO	2105936	Active
CO	4973249	HH
CO	1993383	HH
CO	3683097	HH
CO	1818122	HH
CO	1975239	HH
CO	1191897	HH
CO	4097264	HH
CO	4642348	Active
CO	17500	HH
CO	4721044	HH
CO	751479	Active
CO	3588350	HH
CO	3734495	HH
CO	3221287	Active
CO	1885827	Active
CO	3479533	HH
CO	4800663	Active
CO	1677254	Active
CO	933485	HH
CO	4160343	HH
CO	1394092	HH
CO	4611156	Active
CO	3834505	Retired
CO	3886474	Active
CO	4450119	HH
CO	498324	HH
CO	3728766	HH
CO	1924857	HH
CO	1107603	HH
CO	2780808	Retired
CO	1575219	Active
CO	1307333	Active
CO	4547654	HH
	667895	Active
CO	1576410	HH
CO	490411	HH
CO	1882200	HH
CO	1227558	Active
CO	189390	HH
CO	4313712	Retired
CO	1869743	HH
CO	1963938	Active
CO	3922124	HH
CO	3453461	Active
CO	4130237	HH
CO	1899535	Active
CO	3617859	HH
CO	4022763	Active
CO	771348	Active
CO	1195491	Active
CO	2814883	Active
CO	2706439	Active
CO	446535	Active
CO	3307098	HH
CO	2359013	Active
CO	3100179	HH
CO	4139688	HH
CO	4419316	HH
CO	3760005	HH
CO	3335662	Active
CO	1928980	HH
CO	4347535	HH
CO	4513261	Active
CO	3141571	HH
CO	255219	HH
CO	4449923	HH
CO	549563	HH
CO	748172	Active
CO	1062201	HH
CO	4318911	HH
CO	4500716	HH
CO	2835901	HH
CO	4495504	Active
CO	1335781	HH
CO	1282317	Active
CO	1678011	HH
CO	4302164	HH
CO	1164482	Active
CO	4773750	HH
CO	4734769	HH
CO	644793	HH
CO	3594578	HH
CO	3193602	HH
CO	1530984	HH
CO	730926	HH
ND	48867	HH
CO	936538	Active
CO	3018199	HH
CO	4054471	HH
CO	4747202	HH
CO	4565244	Active
CO	4972845	HH
CO	1747530	HH
CO	4783937	HH
CO	1977524	HH
CO	3181655	HH
CO	1675015	HH
CO	2672413	Active
CO	2526919	Active
CO	3784239	HH
CO	3196383	Retired
CO	400956	Active
CO	3235915	HH
CO	4021223	HH
CO	4834339	Active
CO	3759970	HH
CO	2500839	HH
CO	3299376	HH
CO	975207	HH
CO	2721016	HH
CO	3556204	HH
CO	3151631	HH
CO	2131961	HH
CO	3822912	Active
CO	3471467	HH
CO	2498290	HH
WA	2379393	Active
CO	2912582	Active
CO	1178380	HH
CO	680970	HH
CO	1642619	Active
CO	1959997	HH
CO	14446	HH
CO	3038465	Retired
CO	3770540	HH
CO	3329262	HH
CO	2178158	HH
CO	2832298	HH
CO	1033779	Active
CO	3263421	HH
CO	1013365	Active
CO	1563008	HH
CO	4889724	HH
CO	3031884	HH
CO	2927415	HH
CO	1516289	Active
CO	4426015	Active
CO	3409454	HH
CO	71275	Active
CO	2521848	Active
CO	595152	HH
CO	1503815	HH
CO	474664	HH
CO	3731959	Active
CO	829953	HH
CO	498190	Active
CO	3756837	HH
CO	1108469	Active
CO	1182617	Active
CO	845277	HH
CO	2380231	Active
CO	3872616	Active
CO	3872616	HH
CO	1186785	Active
CO	2713966	Active
CO	804881	Active
CO	3164404	Active
CO	1749983	Active
CO	648082	HH
CO	3025587	Active
CO	324514	Active
CO	2872231	HH
CO	4591402	Retired
CO	482365	Retired
CO	2339698	HH
CO	1304097	Active
CO	746778	HH
CO	844208	HH
CO	1699688	Active
CO	1386217	Active
CA	1095943	HH
CO	2963062	Active
CO	4038938	HH
CO	4745147	HH
CO	4214521	Active
CO	2760566	HH
CO	1338322	HH
CO	910422	HH
CO	56420	HH
CO	1581535	HH
CO	3997900	Active
CO	2952763	HH
CO	2565218	HH
CO	2037710	Active
CO	4553991	HH
CO	3395142	HH
CO	1971052	Active
CO	3253992	HH
CO	388852	HH
CO	178962	Active
CO	3867597	HH
CO	348646	Active
CO	4856891	Active
CO	3846206	Active
CO	2937818	HH
CO	885425	Active
CO	3956856	Active
CO	4314766	Active
CO	2660457	HH
CO	856126	Active
CO	4519544	Active
CO	4265117	Active
CO	4123320	Active
CO	4388436	Active
ID	2690544	HH
CO	2025001	Active
CO	3130157	HH
WI	2730982	Active
WI	437019	Active
CO	4310517	HH
CO	4920860	Active
WY	4549748	Active
CO	591550	HH
CO	4957961	Active
CO	2985166	Active
CA	421389	HH
CO	2466420	HH
CO	1971126	HH
CO	4220708	HH
WI	415367	Active
CO	4161010	HH
CO	4358371	Active
CO	4091081	HH
CO	2234105	HH
CO	1710094	HH
CO	739972	HH
KS	4303732	HH
CO	4464571	HH
CO	3661807	HH
CO	4775233	Active
CO	2600709	HH
CO	814076	HH
CO	2521993	HH
CO	1764544	Active
CO	3845179	HH
CO	3689081	HH
CO	316302	Active
CO	1063861	HH
CO	985200	Active
CO	2094255	HH
CO	1158043	HH
CO	297919	HH
CO	2460072	HH
CO	618431	Retired
CO	4675739	HH
CO	268722	HH
CO	2739146	HH
CO	3344451	Active
CO	3411652	Active
CO	3578796	HH
CO	3049541	Active
CO	1524730	HH
CO	1727596	HH
CO	4100331	HH
CO	2047202	HH
CO	3657699	HH
CO	559958	HH
CO	2094509	HH
CO	1947717	HH
CO	3592160	HH
CO	1098778	HH
CO	2644475	HH
CO	1438948	HH
CO	2741774	Active
CO	2741774	Active
CO	4240521	Active
CO	2305808	HH
CO	2714564	HH
CO	4330205	HH
CO	1401536	HH
CO	2595647	HH
CO	4702740	HH
CO	4495564	HH
CO	2513311	HH
CO	4164336	HH
CO	2992212	HH
CO	2585043	HH
CO	758177	HH
CO	2591721	Active
CO	4714595	HH
CO	2526860	HH
CO	4240691	Active
CO	480047	HH
CO	1390017	Active
CO	918212	HH
CO	3724806	HH
CO	3461795	HH
CO	4287249	HH
CO	2323138	HH
CO	4106349	HH
CO	4483474	HH
CO	1882348	HH
CO	4286493	Active
CO	2021963	Active
CO	4031741	HH
CO	825178	Active
CO	1238935	HH
CO	1595519	HH
CO	936690	Active
CO	612025	HH
CO	4999773	HH
CO	2756165	Active
CO	1083790	HH
CO	3373917	HH
CO	3581069	Active
CO	3494905	Active
CO	4151718	Active
CO	272464	HH
CO	4292768	HH
CO	4794520	Active
CO	2788332	Active
CO	3582688	HH
CO	2827645	Active
CO	4879508	HH
CO	1226133	HH
CO	2133783	HH
CO	997760	Active
CO	2425709	HH
CO	3998901	HH
CO	3094191	Active
CO	1445355	HH
CO	1065249	Active
CO	3098633	HH
CO	118712	HH
CO	4548322	Active
CO	354093	HH
CO	1898454	Active
CO	386621	Active
CO	4777813	HH
CO	4282659	Active
CO	1112957	HH
CO	3717327	HH
CO	859101	Active
CO	2626729	HH
CO	3889830	HH
CO	194541	HH
CO	2427843	HH
CO	3867358	HH
CO	2096231	HH
CO	3785489	HH
CO	1973305	Active
CO	3251526	HH
CO	4781988	HH
CO	2483175	Active
CO	4872366	HH
CO	4155881	HH
CO	3311225	HH
CO	4447552	HH
CO	2154549	HH
CO	1316905	HH
CO	1870208	Active
CO	2239205	HH
CO	970769	HH
CO	1453453	HH
CO	251380	HH
CO	4932011	HH
CO	3272820	HH
CO	4200100	HH
CO	4765885	HH
CO	2004487	HH
CO	733118	Active
CO	2055966	HH
CO	1682153	HH
CO	4970290	Active
CO	2235062	HH
CO	4301306	HH
CO	3842962	Active
CO	28744	Active
CO	3623187	Active
CO	17005	HH
CO	3036459	HH
CO	4001298	Active
CO	3310276	Active
CO	3052607	HH
CO	1823455	Active
CO	4404732	HH
CO	2297511	HH
CO	4818406	HH
CO	2095231	Active
CO	350889	HH
CO	236666	Active
CO	715137	HH
CO	3127395	Active
CO	1028354	HH
CO	496241	Retired
CO	302213	HH
CO	1460147	Active
CO	270074	Retired
CO	3235083	HH
CO	3807258	Retired
CO	2504431	Retired
CO	4051646	HH
CO	2084085	HH
CO	4495695	HH
CO	1904464	Active
CO	4163521	Active
CO	938909	Active
CO	3686199	HH
CO	3580495	Active
CO	4040100	Active
CO	1981098	HH
CO	3014260	Active
CO	4939114	HH
CO	242311	HH
CO	4827673	HH
CO	3337253	HH
CO	2830216	Active
CO	3682276	HH
CO	3119872	HH
CO	3604593	HH
CO	4704146	Active
CO	3357405	HH
CO	1429828	HH
CO	3859442	HH
CO	2131846	Retired
CO	4300111	HH
CO	2427420	HH
CO	2302647	Active
CO	3101011	Active
CO	4209760	Retired
CO	4849091	HH
CO	976318	HH
CO	1068090	HH
CO	109155	Active
CO	1974417	HH
CO	3215892	HH
CO	4290850	HH
CO	4408346	HH
CO	1418043	Active
CO	3098143	HH
CO	2014601	HH
CO	309720	Active
CO	4342117	HH
CO	1767415	HH
CO	589331	Active
CO	2140970	HH
CO	795106	Active
CO	4544820	Retired
CO	3726330	Active
CO	278370	HH
CO	4135766	HH
CO	4744270	HH
CO	910266	HH
CO	3428529	Active
CO	2411667	Active
CO	4135762	Retired
CO	3026995	Retired
CO	2505834	HH
CO	2850804	Active
CO	551380	HH
CO	1053675	HH
CO	2706655	HH
CO	4688194	HH
CO	2624535	Active
CO	454914	Active
CO	888618	Active
CO	4575611	Active
CO	3497831	Active
CO	3067213	Active
CO	4389299	HH
CO	4080595	HH
RI	2091439	HH
CO	1091895	HH
CO	747177	Active
CO	1282104	Active
CO	1964215	HH
CO	1287885	HH
CO	1987025	HH
CO	3155807	HH
CO	505392	Active
CO	4206815	HH
CO	3673987	Active
CO	4217428	HH
CO	725744	HH
CO	2105910	HH
CO	3917878	Retired
CO	4783617	Active
CO	3703458	HH
CO	58874	HH
CO	3418459	Active
CO	3621931	Active
CO	3639973	Active
CO	3508032	HH
CO	3407113	HH
CO	3170507	HH
CO	3594798	HH
CO	3237981	Retired
CO	4966718	HH
CO	2742702	HH
CO	1630007	Active
CO	1526495	HH
CO	2208604	HH
CO	4139025	HH
CO	3542215	Active
CO	4039792	HH
CO	4489554	HH
CO	313103	Retired
CO	2906874	HH
CO	4992775	HH
CO	3015020	HH
CO	667417	Active
CO	1586498	HH
CO	512156	HH
CO	2043217	HH
CO	3678702	HH
CO	1872371	HH
CO	57418	Retired
CO	4245094	Active
CO	267555	HH
CO	3378688	Active
CO	4144956	Active
CO	3152001	Active
CO	1050060	Active
CO	3121964	Active
CO	3408220	HH
CO	4813571	Active
CO	2953894	HH
CO	1936694	HH
CO	3127665	HH
CO	875742	HH
CO	4069169	Active
CO	2173198	HH
CO	326903	Active
CO	52900	Active
CO	3114370	Active
CO	1026503	Active
CO	4372686	HH
CO	4385216	HH
CO	3024362	HH
CO	2479507	HH
CO	3813612	HH
CO	978310	HH
CO	2723532	Active
CO	1191693	Active
CO	4305430	HH
CO	4725172	HH
CO	1749779	Active
CO	4714123	HH
CO	1094684	HH
CO	812160	Active
CO	2971961	HH
CO	1372960	Active
CO	4244730	HH
CO	4677865	HH
CO	2490093	Active
CO	2785945	HH
CO	2546636	HH
CO	2448275	HH
CO	4106729	HH
CO	4268964	HH
CO	4242674	Active
CO	4466921	HH
CO	2500552	HH
CO	3709989	HH
CO	1461753	HH
CO	126836	Active
CO	2691355	Active
CO	338422	Active
CO	3667774	Active
CO	4117639	HH
CO	3759631	Active
CO	1165126	HH
CO	763603	Active
CO	763603	HH
CO	3804796	HH
CO	3804796	Active
CO	4517198	HH
CO	4394056	Active
CO	3686447	HH
CO	4824298	HH
CO	2052335	Active
CO	1856054	HH
CO	4582660	Active
	2683724	Active
CO	4410176	HH
CO	647273	HH
CO	1147421	HH
CO	3927820	HH
CO	3570479	HH
CO	3825245	HH
CO	4132766	HH
CO	908406	Active
CO	955160	Active
	1497467	Active
CO	1717159	HH
CO	3334832	HH
CO	2961204	Active
CO	4939256	HH
CO	2310301	HH
CO	1616979	HH
CO	1604786	Active
CO	4788064	Active
CO	2871351	HH
CO	3377991	Active
CO	1296457	HH
CO	237042	Active
CO	1352564	HH
CO	1299549	Active
CO	3418324	Active
CO	3043022	Active
CO	2989786	Active
CO	4514994	HH
CO	470266	HH
CO	3594121	Active
CO	2012151	Retired
CO	686034	HH
CO	911193	HH
CO	1657177	HH
CO	1952710	Active
CO	1435606	HH
CO	2681805	HH
CO	535576	HH
CO	2777987	HH
CO	1740589	HH
CO	117967	HH
CO	953496	HH
CO	871261	Retired
CO	4167757	Active
CO	1009667	HH
CO	3110501	HH
CO	4843558	Active
CO	4809939	HH
CO	396411	HH
CO	63110	HH
CO	2238785	Active
CO	71544	HH
CO	1759029	HH
CO	3106670	HH
CO	4036648	Active
CO	380314	HH
CO	3867093	Active
CO	1691106	Active
CO	1064146	HH
CO	4656644	HH
CO	4536788	Retired
CO	4447360	HH
CO	3630007	HH
CO	4972640	HH
CO	3664597	HH
CO	206334	Active
CO	1105009	Active
CO	1101525	HH
CO	3346939	HH
CO	3308713	Active
CO	3418124	HH
CO	2154597	Active
CO	3447315	HH
CO	1186584	HH
CO	1778495	Active
CO	592386	Active
CO	4345351	Active
CO	4694902	HH
CO	2265803	HH
CO	3889654	HH
CO	2352857	Active
CO	3640961	Active
CO	4564882	HH
CO	4394290	HH
CO	4660610	HH
CO	3109843	Active
CO	2520035	HH
CO	3753668	Active
CO	4994563	HH
CO	855009	Active
CO	410751	Active
CO	4472466	HH
CO	4260917	HH
CO	19582	HH
CO	1738484	HH
CO	176284	HH
CO	443755	HH
CO	1658456	HH
CO	2070525	HH
CO	3918177	HH
CO	3390109	Active
CO	4420110	HH
CO	636829	HH
CO	602642	Retired
CO	4023667	HH
CO	3015364	Active
CO	1710644	Active
CO	4183172	HH
CO	4668161	HH
CO	3571302	HH
CO	3250017	HH
CO	1181078	HH
CO	2646063	HH
CO	368413	HH
CO	2921262	Active
CO	3530255	HH
CO	4749798	HH
CO	1452040	Active
CO	4926267	HH
CO	1779168	HH
CO	2724514	Active
CO	839515	HH
CO	3189043	Retired
CO	1742996	HH
CO	4121585	Active
CO	2965571	HH
CO	3984240	HH
CO	2259128	Active
CO	1616975	HH
CO	4625737	HH
CO	2395040	HH
CO	4404253	HH
CO	2247980	Active
CO	4908166	HH
CO	3553617	HH
CO	4873756	HH
CO	2419651	HH
CO	4772602	HH
CO	2287896	Active
CO	4972806	HH
CO	608810	Active
CO	2587094	HH
CO	3871089	HH
CO	2702982	HH
CO	974830	HH
CO	906178	Active
CO	3300605	Retired
CO	2182999	Active
CO	1488074	HH
CO	2242732	HH
CO	478382	HH
CO	4824807	Active
CO	3860557	HH
CO	2033020	Active
CO	718474	Active
CO	4149115	HH
CO	2755006	Active
CO	603222	Active
CO	2688248	Active
AZ	3424209	HH
CO	1171263	HH
CO	2016969	HH
MN	4209591	HH
CO	2188749	Active
CO	3324107	HH
CO	1996580	HH
CO	4593952	Active
CO	2789628	HH
CO	2935163	Active
CO	1676945	HH
CO	804226	HH
CO	4381434	HH
CO	1693722	Active
CO	3846170	HH
CO	151443	HH
CO	3519416	HH
CO	1508497	Retired
CO	3333627	HH
CO	4333891	Retired
CO	139997	HH
CO	3408061	Active
CO	3532558	HH
CO	4424947	HH
CO	1532368	HH
CO	1460108	HH
CO	98778	HH
CO	4921689	HH
CO	862451	Active
CO	2943121	Active
CO	4677829	Active
CO	145786	Active
CO	4030422	Active
CO	3967859	HH
CO	4134338	HH
CO	1259982	HH
CO	4647522	HH
CO	1012385	Active
CO	2147112	Active
CO	521281	Active
CO	4741260	Active
CO	38071	HH
CO	3748304	HH
CO	4515231	Active
CO	1909315	HH
CO	2083472	Active
CO	2992929	Active
CO	704736	Active
CO	2205975	HH
CO	2162487	HH
CO	1483844	Active
CO	643520	HH
CO	220142	HH
CO	3431268	HH
CO	154050	HH
CO	1987761	HH
CO	4454505	HH
CO	2917911	HH
CO	150443	Active
CO	1089450	HH
CO	497183	Retired
CO	4522102	HH
CO	57453	HH
CO	950230	Active
CO	4340849	Active
CO	525678	HH
CO	46150	HH
CO	2366816	Active
CO	3425420	HH
CO	1997473	Active
WA	124922	HH
CO	3504659	HH
CO	4874277	Active
CO	4227682	Active
CO	4801931	Active
CO	1004484	Active
CO	4734200	HH
CO	1194723	HH
CO	3609025	HH
CO	1472858	Active
CO	790295	Active
CO	2394281	HH
CO	818010	HH
CO	511454	HH
CO	2696798	Active
CO	2391378	HH
CO	2032719	HH
CO	3695463	HH
CO	3950614	HH
CO	2109678	HH
CO	4692408	HH
CO	1148085	HH
CO	783286	HH
CO	3946333	HH
MI	1931965	HH
CO	822036	Active
CO	4095768	HH
CO	3397285	HH
CO	3853235	HH
CO	1326035	HH
CO	2337352	Active
CO	2337352	HH
CO	2769097	Retired
CO	67432	Active
CO	3080023	Active
CO	3508034	HH
CO	3690778	Active
CO	2194458	Active
CO	3245261	HH
CO	15897	Active
CO	760196	Active
CO	3637964	Retired
CO	3645501	HH
CO	400401	HH
CO	3003205	HH
CO	1423708	HH
CO	2696258	HH
CO	1729325	Active
KS	3106210	HH
CO	1361944	Retired
CO	2439615	HH
CO	1955973	HH
CO	620902	HH
CO	2722154	Active
CO	1564873	HH
CO	4740752	Active
CO	3298355	Active
CO	2431107	HH
CO	3470845	HH
CO	2671176	Active
CO	2915709	Active
CO	3172709	Active
CO	1445318	HH
CO	1824595	HH
CO	924194	HH
CO	2084637	HH
CO	134550	HH
CO	2612112	HH
CO	1120107	Active
CO	873049	Active
CO	2401772	HH
CO	1847166	Active
CO	1954276	Active
CO	3281540	HH
CO	211826	HH
CO	1527690	Active
CO	1464101	HH
CO	3458006	HH
CO	2850880	HH
CO	4696482	HH
CO	1779574	HH
CO	3816255	HH
CA	4676069	Active
CO	1184684	Active
CO	1368605	HH
CO	155619	HH
CO	3640821	HH
CO	3921596	HH
CO	933683	HH
CO	642629	Active
CO	3469749	HH
CO	2628615	Retired
CO	4376912	HH
CO	3303137	Retired
CO	2905746	HH
CO	950089	HH
CO	4392067	Active
CO	1241643	Active
CO	4610805	Active
CO	3502280	HH
CO	1417085	Active
CO	2465710	HH
CO	2465710	Active
CO	2334592	HH
CO	1175835	Active
CO	4735184	Active
CO	2375281	HH
CO	236587	HH
CO	4789535	Active
CO	2818973	HH
CO	896698	Active
CO	1799465	HH
CO	3919174	Active
CO	2419165	Active
CO	4243213	Active
CO	405022	HH
CO	3680508	HH
CO	3937588	Retired
CO	905222	HH
CO	3039071	Active
CO	378393	HH
CO	1412412	Active
CO	4629104	HH
CO	2975952	HH
CO	4395800	Active
CO	1647328	HH
CO	180466	Retired
CO	4475497	HH
CO	2983885	Active
CO	1461501	HH
CO	2870110	HH
CO	711263	HH
CO	2220089	Retired
CO	4478990	HH
CO	227740	HH
CO	2971277	HH
CO	936308	HH
CO	1221652	HH
CO	690294	Retired
CO	1438718	Active
CO	4637492	Retired
CO	910704	HH
CO	1321682	HH
CO	3026939	Active
CO	412462	Active
CO	3052336	Active
CO	1454994	HH
CO	3720571	Retired
CO	3591183	HH
CO	2088015	Active
CO	4548132	HH
	455267	HH
CO	4690254	HH
CO	3642791	Active
CO	1318593	HH
CO	1938583	HH
CO	1929061	Active
CO	4257172	Active
CO	2631014	HH
CO	4157021	Active
CO	1965215	HH
CO	1501577	Active
CO	856393	Active
CO	3650142	HH
CO	4927713	HH
CO	499598	HH
CO	61634	HH
CO	883512	HH
CO	1481691	HH
CO	1280949	HH
CO	3478224	HH
CO	1425009	Active
CO	1937354	Active
CO	234274	HH
CO	4847155	Retired
CO	1073298	HH
CO	4698375	Active
CO	2259669	HH
CO	4422537	HH
CO	3226987	HH
CO	1365150	Active
CO	1451221	HH
CO	2361425	HH
CO	1172427	Active
CO	4799916	HH
CO	1446668	HH
CO	3815066	Active
CO	2804396	Active
CO	3256712	HH
CO	2756509	HH
CO	4714086	Active
CO	388870	Active
CO	3277669	HH
CO	1085559	Active
CO	4893310	HH
CO	1597815	Active
CO	1542316	HH
CO	4401524	Retired
CO	3792683	HH
CO	1619146	Active
CO	4950452	Active
CO	747497	HH
CO	3335433	Retired
CO	4886412	HH
CO	1206369	Active
CO	4969588	Retired
CO	1028604	Active
CO	479193	HH
CO	3506119	HH
CO	2009245	Active
CO	2009245	Active
CO	4894651	Active
CO	3442792	HH
CO	170885	HH
CO	3826480	HH
CO	2029286	HH
FL	1631231	Retired
CO	2695085	HH
